publishedAt,authorDisplayName,textDisplay,likeCount
2024-08-09T13:10:21Z,@xiphoidprosesus,Ayooookk trendingkannn🔥🔥🔥,0
2024-08-09T13:10:13Z,@fikratulnisa7863,Abis dari coc langsung disuruh kesini sama sandy,0
2024-08-09T13:09:15Z,@silviameisyintadamayanti4239,cimiitt banget sandy🥺🥺,0
2024-08-09T13:09:02Z,@a.annisasalsabila6928,OMG SANDY GANTENG BGT,0
2024-08-09T13:08:48Z,@larassati3136,wkwkwkwkkwkw lucucuuu amaattt,0
2024-08-09T13:08:28Z,@egythagytha9424,Sukaaa bangett kalian berduaaa,2
2024-08-09T13:08:12Z,@dedeagustinaa,Random bgt emg anak ini😂😂❤,0
2024-08-09T13:07:56Z,@NessieJudge,"Hey Nerrroristtt!!! Seneng banget ditemenin Sandy di video kali ini!!<br>Ayo semua dm Sandy buat bikin channel youtubenya!! Hehehehe karena aku genuinely seneng banget buat konten bareng Sandy, such a fun, bright, kind, entertaining persona! What a blessing it is to have you emerged from &quot;Ruang Guru &#39;Clash of Champions&#39;&quot; 🙏🏻<br>Thanks for coming &amp; chillin with Nerrorist, Sandy! You&#39;re always welcome! 🖤✨",4748
2024-08-09T13:08:57Z,@Vivihartini26,makasihhh ka ness ❤❤❤❤❤,24
2024-08-09T13:10:38Z,@annisanurhidayah_,"hihi happy bngt ada Sandy, thanks kak Nessie 😍",24
2024-08-09T13:16:52Z,@HESTIYANI2909,Asiyaaap kk. Terimakasih telah memberikan saran yg baik🎉❤,14
2024-08-09T13:23:52Z,@halo6849,Wow ada esther,11
2024-08-09T13:25:52Z,@putrisaputri3763,Makasih ka Nessie udh ngajak Sandy Nerror❤,12
2024-08-09T13:07:30Z,@santifqt1492,Omg sandyyyy,0
2024-08-09T13:07:02Z,@rahmahdianal-ulya573,"sekalinya nonton <a href=""http://www.youtube.com/results?search_query=%23nerror"">#NERROR</a> karena ada Sandy😊",0
2024-08-09T13:06:41Z,@marsellia8891,sandy ure too attractive,0
2024-08-09T13:06:24Z,@marsellia8891,HIIIII,0
2024-08-09T13:05:31Z,@saskiachann3317,yeayyy,0
2024-08-09T13:05:20Z,@aypunzle,sandy is just so cute i cant even feel scared because he is so CUTEEEE im smiling so wide 😭😭😭,29
2024-08-09T14:21:50Z,@nita1771,"Yes, indeed. He can be funny and serious too😂",1
2024-08-10T07:38:29Z,@aypunzle,​@@ressa6425tidak begituuu hahah emg gemas aja :D,0
2024-08-10T08:11:51Z,@egaanggrasafitri8002,​@@ressa6425 kamu keknya hater sandy ya wkwk. Drtd hate comment aja,2
2024-08-10T13:16:07Z,@aypunzle,​@@ressa6425ANJRIT JADI LU KOMEN GAJETOT DI SEMUA KOMEN KAH KURANG GAWEANNNN TOUCH SOME GRASS NGAPAIN TADI GW BALES BAIK BAIK BUSEEEEET SING ELING,1
2024-08-09T13:05:16Z,@pengenambis5922,Kaget bgtt tiba&quot; sandyy😮😮,0
2024-08-09T13:04:02Z,@tulipspieces,sandy ❤,0
2024-08-09T13:03:59Z,@sovianajanudamayanti7286,"I see Sandy, I click",0
2024-08-09T13:03:53Z,@lailafachria2732,"habis liat postingan ig kak ness langsung cuss ke yt, enak banget ya sandy juga pembawaan pas nyeritainnya",12
2024-08-10T09:34:22Z,@liliscahyani3557,Ohh who wants to join mewing???,0
2024-08-09T13:03:43Z,@aendwiistiqamah1069,Sandyours ayo bkin tranding,0
2024-08-09T13:02:53Z,@HerdaW,"Sandy bikin youtube channel please, tapi uploadnya sesenggan waktumu ajah.",11
2024-08-09T13:02:52Z,@nailasyifarakhmania1677,Gercep gak??,0
2024-08-09T13:02:46Z,@raodahandihadis1956,"hahaha lucu bgt, ada aja celetukannya",0
2024-08-09T13:02:44Z,@mongkaaabcd,Tiba tibaaa sandyyy OMGGGGG😌 yuhuuuuu,0
2024-08-09T13:02:44Z,@ze_hamid_291,pas cerita hantu Rara kok merinding. sandy n kak nessie tuh nyambung serem n lucunya,0
2024-08-09T13:02:33Z,@zazazahro8074,Kak aku takuttttt😢,0
2024-08-09T13:02:27Z,@moment4844,"Gw juga pengen cerita nic ,tapi ini terjadi sama kakakku, sepupuku dan pamanku. Singkat cerita kakaku dan sepupuku ini dari lahir sampai lulus SMP tinggal di desa, nah pas ingin masuk SMA mereka ini pindah ke kota untuk melanjutkan pendidikan dan menginap di rumah paman, di sinilah kejadian horronya😈.<br><br>(Rumah 2 tingkat)<br>Jadi pada malam hari, kakaku, sepupu dan paman, mereka ini makan bareng di lantai bawah. nyam nyam nyam dan asik ngobrol. Asik2 ngobrol kakaku dan sepupu ku ini mendengar suara ketawa, langsung kaget donk.. nah si paman ini belom dengar ( kanapa sih kalian?), Mereka ber2 ini jawab ada suara ketawa, Sih paman kagak percaya. Nah ga berapa lama bilang begitu, muncul lagi suara ketawanya, kalk ini pamannya denger juga donk... Auto ngibrit mereka ber3 ke lantai 2, pamannya yang tadi enggak percaya malah duluan naik keatas.<br>Nah yang buat penasaran di  lantai atas ada bibi...tapi pas di tanya, dengar suara ketawa ga?...bibinya jawab ga😮",12
2024-08-09T13:02:26Z,@Tribuanatd,Sandy nerrorist sukses 😂,0
2024-08-09T13:02:21Z,@user-dg2sy7bn5z,Pertama kali dan terakhir kali lihat teman ku kerasukan pas waktu mondok. Dari awal masuk dia memang pendiam benget. Terkadang juga ketakutan sendiri. Pas itu tiba tiba temen ku itu jatuh dari kasur yang di atas ku. Dan teriak keras banget. Hingga kami coba megangin dia 7 orang tetapi kekuatan kami kalah. Anak nya itu kecil gak mungkin sekuat itu. Akhirnya gus pengasuh pondok masuk dan membacakan ayat ayat ruqyah. Tapi jin itu malah ngikutin. Ternyata di selidiki pertama kalai teman ku itu masuk dia sengaja buang air kecil di jemuran lantai tiga. Karena emang di sana itu tempat tinggal nya jin jin muslim santri dari almarhum kiyai.,40
2024-08-09T13:01:53Z,@peggyfebyanisa,😮 sandy,0
2024-08-09T13:01:00Z,@raafisuryana2693,LUCUNYOOO,0
2024-08-09T13:00:57Z,@lanaaudia3593,Udh mah suka nntn nerror dikasih topping sandy beuuhhh🎉🎉🎉🎉,1
2024-08-09T13:00:30Z,@chika_8652,SERU BANGEETTTT !!!! Best combo kalian berdua made my day ❤❤❤,6
2024-08-09T13:00:29Z,@arinaasyifanida6608,Omg sandy disini,0
2024-08-09T13:00:20Z,@user-tp1iv2sz1r,aku kemari di suruh sandy 😂,0
2024-08-09T12:59:54Z,@SelfiBuulolo,Gilak Seruu banget,0
2024-08-09T12:59:22Z,@helloiniaiyeni93,DEMI LO SAN AKU NONTON BEGINI WALAU TAKUT 🫵🏻🫵🏻,0
2024-08-09T12:59:03Z,@riosempani06,ngakak bgt pas bahas kuntilanak cowok😭,1
2024-08-09T12:58:54Z,@helloiniaiyeni93,DEMI LO SAN AKU NONTON BEGINI WALAU TAKUT 🫵🏻🫵🏻,0
2024-08-09T12:58:40Z,@fullsun9615,&quot;lo nggak penting buat waktu gue&quot;,1
2024-08-09T12:58:27Z,@helloiniaiyeni93,DEMI LO SAN AKU NONTON BEGINI WALAU TAKUT 🫵🏻🫵🏻,1
2024-08-09T12:58:11Z,@cleoparsya,cakep bgt sandy disini,0
2024-08-09T12:58:09Z,@fiahfiah,sandy malah kek anak motor pke jaket item malah keren😭,0
2024-08-09T12:57:37Z,@PutriErna-p7r,Harus nya ak nnton besok pagi 😭😭😭,0
2024-08-09T12:57:25Z,@blackrack4,aku nonton ini di kosku yang mana deket banget lagi ama FK-ku. Jadi agak deg degan buat masuk kuliah pertama nih ahahaha,0
2024-08-09T12:57:22Z,@gladysvelonia4488,SANDYYYYYY,0
2024-08-09T12:57:10Z,@syarifahsusila,"yaaaah aku baru tau kalo ka nessie nanyain pengalaman horor dikampus, aku ada beberapa kejadian horor dikampus dan dikosan apalagi kalo malem bener2 takut😭😭😭😭",0
2024-08-09T12:57:29Z,@syarifahsusila,Ulang dong kak nes kontennya 🤣,0
2024-08-09T12:56:55Z,@imassuherliah311,"Kak aku mau cerita juga dulu pas smester 3 dikampusku ada acara ucap janji, nah biasanya isi acaranya itu nyanyi+ucap janji, nah ituth latihan 2-3 bulanan gitu dan itu tiap hari latihan, nah pas h-5 acara kita latihan kaya biasa, abis ashar tuh kita latihan berdiri dan otomatis semua diem, teru aku denger ada suara cowok gede gitu berdehem 3X, tadinya aku fikir itu suara temen aku jadi aku gk terlalu perduli, tapi temenku yg baris pas bgt di depan aku tanya sama aku &quot;eh lu denger gak tadi ada yg hmm.. hmm..?&quot; Terus aku agak ngelag soalnya dia tanyanya pas abis istiraha terus ku bilang &quot;hmm... Hmm apa?&quot;. Terus gak lama aku ngeh sama yg aku denger tadi abis tu aku tanya lagi ketemen ku sambil praktekin suaranya, terus temenku bilang &quot;iya gitu suaranya itu lu ya?&quot;, terus ku bilang &quot;nggak kok si k kali, coba aku tanya&quot; fyi si k ini temen yg baris di belakang ku, nah kutanya si K terus dia malah kebingungan sambil bilang &quot;hmm... hmm.. apaan sih orang gw gk denger apa-apa&quot;. Saking penasarannya aku tanya lagi tmn yg baris disamping ku mereka juga gk denger, yg denger itu cuma kita ber tiga, temen depan ku sama sampingnya yg lain gk ada yg denger, padahal kita baris di tengah. Nah abis tu gk kejadian apa-apa lagi besoknya latihan kaya biasa dan gk kejadian apa-apa lagi, nah abis tu h-3 acara senior nganjurin latihan sampe jam 7 solnya acara bentar lagi biar bagus hasilnya, sebenernya sebelumnya dosen udah wanti-wanti jam 6 aula harus udah kosong, tapi malah tetep dilanjut, alhasil jam setengah 7 malam pas latihan nyanyi, tiba-tiba aku ngerasa ada angin ngehembusbkenceng banget ke muka aku, padahal kalau angin gk mungkin bgt karena pintu aula ditutup, dan harus lewatin 2 pintu buat masuk aula, jendela juga ditutp semua karena kan pake AC, terus beberapa detik kemudian ada temen paling depan pingsan terus di susul sama tmn-tmn yg lain udah kaya zombie, terus yg paling awal pingsan tuh kesurupan terus yg lain juga ikut teriak-teriak. Nah yg masih sadar suruh langsung keluar langsung pulang, otomatis aku langsung keluar ternyata diluar gerbang udah banyakan pas udab pada lari, terus pas udah lewat gerbang juga ada yg tiba-tiba nangis, kejadiannya itu cepet banget dan gk terkendali, terus aku mutusin buat langsung pulang karena takut ketularan.",8
2024-08-09T12:56:48Z,@shofyayeima9594,Ganteng bgt❤❤,1
2024-08-09T12:56:40Z,@Nanda_Yoo,Gie gie gieeee be bebe bebyy wkwkk,1
2024-08-09T12:56:39Z,@qill0I,YEYEYEYEYY YANGG DITUNGGU TUNGGUU,2
2024-08-09T12:56:27Z,@mayahandayani5250,Sandy,0
2024-08-09T12:56:19Z,@mayahandayani5250,Sandy,0
2024-08-09T12:56:17Z,@hurulainiraenandi9827,Weh nerorrist suka sekai ad sandy disini,0
2024-08-09T12:56:15Z,@fidelanabilahfulviana3665,sandyyyyyyyyy,1
2024-08-09T12:56:11Z,@mayahandayani5250,Sandy❤,0
2024-08-09T12:56:10Z,@AlessaZevanya,APA APAAN TIBA TIBA W/SANDY😭😭,0
2024-08-09T12:56:04Z,@coconutjelly3656,"kunti cowo tuh jalannya kayang, plus kepalanya itu muter",0
2024-08-09T12:56:03Z,@idacahyadiniarti6033,Fans Sandy 🎉,0
2024-08-09T12:56:02Z,@helloiniaiyeni93,DEMI LO SAN AKU NONTON BEGINI WALAU TAKUT 🫵🏻🫵🏻,2
2024-08-09T12:56:01Z,@mayahandayani5250,Sandyy❤,0
2024-08-09T12:55:45Z,@ayakakei_,absenn yg dari saluran sandyy,0
2024-08-09T12:55:37Z,@anditenrioktarina235,SERUUUU,0
2024-08-09T12:55:29Z,@agnes_christ3636,Durasinya mantap euyyyy,0
2024-08-09T12:55:22Z,@helloiniaiyeni93,DEMI LO SAN AKU NONTON BEGINI WALAU TAKUT 🫵🏻🫵🏻,0
2024-08-09T12:55:21Z,@millalim5114,Ngakak banget lawakan Sandy 😂😂,0
2024-08-09T12:55:08Z,@helloiniaiyeni93,DEMI LO SAN AKU NONTON BEGINI WALAU TAKUT 🫵🏻🫵🏻,0
2024-08-09T12:55:06Z,@ch1vara,"sandy ft leather jacket KACAWWWW PARAJJJJHHH CUUUUIII, bikin salpok trooooossss:(((((",18
2024-08-09T12:55:02Z,@SitiNorkamilah-s2l,seru sandyy🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,0
2024-08-09T12:54:52Z,@136intann,Gercep,0
2024-08-09T12:54:12Z,@SweetiAqilah05,Wowww ahirnyaa di upload jugaaaaa,2
2024-08-09T12:53:59Z,@helloiniaiyeni93,cung yang dari channel wa sandyy 👆🏽,0
2024-08-09T12:53:42Z,@rhmaniar3586,Baru nnton nih sandddd,0
2024-08-09T12:53:25Z,@ulannnnsrr,LIKE BUAT YANG SETUJU SANDY BIKIN CHANNEL YOUTUBE 🙌🙌,5001
2024-08-09T16:18:52Z,@sallytanurahardja8618,Pengen banget,12
2024-08-09T16:28:03Z,@ressa6425,Jangan nanti kalau becanda ngatain autis,8
2024-08-09T17:00:12Z,@pras15,Alay bgt si ngemis like,0
2024-08-09T17:17:44Z,@usertalk976,​@@ressa6425apalah,1
2024-08-10T01:38:58Z,@justt.averii,"@@ressa6425everyone makes mistake ko kak, sandy jg udh blg dia udh bljr dari kesalahan dan ga bakal gtu lagi.",65
2024-08-09T12:53:02Z,@sarahputri8302,"gercep<br><a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=74"">1:14</a>",1
2024-08-09T12:52:57Z,@Dididhiya,"dia pasti bukan tipekal siswa yg klo sebelum ujian &quot;nyekop&quot; materi di buku trus diusap ke muka, berasa tu materi bisa pindah ke kepala.<br><br>Hmm... Jelas bukan....",0
2024-08-09T12:52:53Z,@ulannnnsrr,AYO SANDY BIKIN CHANNEL YOUTUBE 🫵🏻,38
2024-08-09T12:54:59Z,@royalT-ara,sokong,0
2024-08-09T14:52:43Z,@riaadnan_,Up,0
2024-08-09T14:54:54Z,@userhopeless4085,Up,0
2024-08-09T16:01:18Z,@dannw1418,Up up,0
2024-08-09T16:52:49Z,@ressa6425,"@@ulannnnsrr iya, ayo Sandy kita pengen liat bercanda kamu yang ngatain autis itu sumpah pasti FYP lagi",1
2024-08-09T12:52:34Z,@RaidenBosenmorimei1,Absen yang dari saluran wa nya si sandy,83
2024-08-09T12:52:31Z,@larasf8567,"Suara dikamar mandi kadang suara gemericik air mirip suara perempuan, pintu kamarmandiku kaya suara perempuan memekik &quot;kkiiikkkk&quot; gitu",0
2024-08-09T12:52:29Z,@agisdirahayumarbun1549,seruh bangettt<br>dua idola aku dalam satu frame project buat collab Nerroris 😱😱😱,11
2024-08-09T12:52:28Z,@rheiazura1698,"Aku pernah megangin temen aku yg kesurupan dengan cara aku dudukin kakinya, tp dia kuat bgt dan tetep kelepas dr pegangan aku sampe akhirnya nendang rahang aku dan itu sakit bgt ampe pusing 😭<br>Padahal yg megangin dia udah 6 orang dan dia lebih kurus dr aku<br>Karena aku kesel aku tak menyerah dan dudukin pahanya, dan ada satu orang lg yg bantu dudukin kakinya sampai selesai dia dirukiyah. Selama itu juga suara dia berubah² dr anak kecil yg ketawa trus nangis trus teriak2 &quot;mama... mama...&quot;, trus jd bapak² yg marah², trus jd kakek² yg ngomong &quot;dia punya aku, dia udah dititipin sama aku ...&quot; trus ngutuk² gitu <br><br>Btw kita sama-sama cewek dan baru kelas 1 SMP waktu itu.<br>Awalnya aku skeptis sama kesurupan tp setelah itu aku percaya soalnya gimana caranya seorang anak perempuan bisa berubah² suaranya dan jd sekuat itu.",35
2024-08-09T12:52:16Z,@genevievekawilarang8544,selesai nonton CoC langsung kesini,0
2024-08-09T12:52:07Z,@AluCard-o9u,Sandy kamu keren habis pakai baju hitam,0
2024-08-09T12:52:04Z,@justfiles4432,Sandy definisi Kpopers dan seorang fanboy sesungguhnya🤝🏻,74
2024-08-09T12:51:51Z,@ulannnnsrr,"SERU PARAHH SIII, KAPAN KAPAN COLLAB LAGI YAAWW 😻😻",11
2024-08-09T12:51:40Z,@nandafatma7874,Kesini gegara link dari sandy😂,0
2024-08-09T12:51:34Z,@lilistanamal1381,ASBUN LU SEN PLIS...temanya kan lagi horor bukan stand up comedy 😭😭😭😭 ngakak,0
2024-08-09T12:51:31Z,@lenilenceu,Gw emak2 aja seneng n ngefans sama sandy..role model anakku nih...,19
2024-08-09T12:51:30Z,@reneemiraille2094,Nonton ini nggak qda serem karena si sandy kocak amat 😂😂😂,0
2024-08-09T12:51:08Z,@elnty,aku disuruh sandy ke sini.. 😭👊,0
2024-08-09T12:50:50Z,@bot-fs7bw,Dari channel sandy 🥰👍👍,0
2024-08-09T12:50:49Z,@PriskaDiandraputri,Siapa yg kesini krna tau dri saluran Sandy,0
2024-08-09T12:50:32Z,@NazirBNS,Absen 50 orang tercepat yang kesini gara2 bintang tamu,2
2024-08-09T12:50:08Z,@adindawardah7672,seru bgt nessie sama sandy 🤭,1
2024-08-09T12:50:08Z,@azzahrahf13,"Seru bangettt nontonnya, awalnya serem tapi lama-lama Sandy sering ngelucu, celetukannya ada aja lagi, jadinya malah ketawa aku. Btw ayok San bikin YouTube Channel sendiri yukkk",100
2024-08-09T14:51:11Z,@userhopeless4085,Setuju,0
2024-08-09T16:43:59Z,@ressa6425,@@azzahrahf13 setuju banget pengen deh dia bercandain bintang tamu nya autis👋,1
2024-08-09T23:26:03Z,@alysha5365,​@@ressa6425lu knp emg,0
2024-08-09T23:51:55Z,@shofiajung4679,"Cie ngehate sampai sini😂<br>Niat banget, makasih loh ya<br>Udah dukung Sandy​@@ressa6425",0
2024-08-10T03:07:05Z,@hannaputri9865,​@@ressa6425lo haters ya apa gimana? gue liat dari atas selalu ada komentar lo yg singgung sandy. ngebandingin komentar lo kritikan sm haters tuh keliatan setelah gue baca komentar lo. berisik,14
2024-08-09T12:49:54Z,@fitriaadian3157,abis nonton CoC eps 10 langsung nonton ini wkwkwk,0
2024-08-09T12:49:52Z,@chibiii-14,part paling lucu kuntilaki 😭😭,0
2024-08-09T12:49:50Z,@sm9417,Aura nessie kok beda ya,0
2024-08-09T12:49:47Z,@astutilegiawati9844,Sandy,0
2024-08-09T12:49:32Z,@seaaurll,Di suruh mampir ama sandi,0
2024-08-09T12:49:23Z,@oweliaaa,sandy omaga,0
2024-08-09T12:49:18Z,@astrichya95,Abis nonton eps 10 langsung otw kesini😂😂😂🎉,0
2024-08-09T12:49:12Z,@millalim5114,"Aku pernah lagi liat kesurupan masal pas lagi kemah waktu SMA 😢.<br>Mana yg kesurupan temenku sendiri, mau kabur ga bisa~ dia teriak&quot; nangis&quot; juga, badannya kencang banget pas di pegangin. Matanya melotot terus suaranya bedaaaa lohhhhh<br><br>Trauma aku sampe sekarang 😢",12
2024-08-09T12:49:11Z,@chibiii-14,"asik banget kak nessie sama samdy 😭🤣 seremnya dapet, lucunya juga dapet 🤝🏻",9
2024-08-09T12:48:56Z,@abcd13553,pasti kesini gara&quot; sandy😭😘,0
2024-08-09T12:48:52Z,@MasDani-ne6qx,TRENDING YUKKK💫,2
2024-08-09T12:48:50Z,@jumriah1143,"Kerasukan itu spt orang yg diam, tegang, tapi matanya melotot, pandangannya kosong. Ga bicara, nangis atau ketawa, tp spt mengerang.. mgkn lain2 jenisnya tp itu yg aku lihat. Katanya saat kerasukan itu, matanya ga lihat apa2, gelap... entahlah.. bersyukur aku ga pernah kerasukan.. jauh2in...",143
2024-08-09T12:48:39Z,@dwickywoo01,Cape ngakak karna kunti cowo 😂😂😂😂,0
2024-08-09T12:48:37Z,@anissanawangsari7320,seruu bgtt kak nessie sm sandyy,1
2024-08-09T12:48:35Z,@indiraputri9545,😂,0
2024-08-09T12:48:25Z,@AdeliaChuby,gemasssss sekaliiiii muka mu sendyyyy,1
2024-08-09T12:48:25Z,@SuciKhairunnisa05-qv5hf,Omg sandyyy nerrors,0
2024-08-09T12:48:21Z,@user-hq2fq5ht1f,Ayo kita trending kan sendyours,1
2024-08-09T12:55:33Z,@royalT-ara,ayoooo,0
2024-08-09T12:48:20Z,@ikhsanmaulana3311,"ini yg watch <a href=""http://www.youtube.com/results?search_query=%23sandyyours"">#sandyyours</a> semua eheq😙",4
2024-08-10T09:26:14Z,@qurrotaayun5766,Sandyours + nerrorist donggg... :),0
2024-08-09T12:47:55Z,@user-jl1ts1pj6f,Meskipun episode kali ini lebih lama dari episode lainnya tapi rasanya masih kurang ga sihhhh. So excited ternyata Sandy seru bgt disini nyambung ngebahas hantu sama kak Nessie. Wkwk next time please collab lagiiii,906
2024-08-09T14:49:35Z,@userhopeless4085,Setujuu,8
2024-08-09T15:34:25Z,@nita1771,"Please next colab😊😊 ga puas klo cuman 1 doank, kak Nes😊",7
2024-08-09T16:29:56Z,@ressa6425,Dih ngatur kenapa gak lu aja yg collab?,2
2024-08-10T00:12:14Z,@sitins2046,"​@@ressa6425 Lah ngakak,dia cuma ngasih saran dan ngungkapin ke excited nya dia😭",15
2024-08-10T00:17:51Z,@audheakartinipuspaningrum5486,​@@ressa6425 hate speech mulu dimana mana komenan mu mba wkwkwkw so proud ya?,25
2024-08-09T12:47:49Z,@pujilestari-ze6zr,Disuruh sandy nonton😂,0
2024-08-09T12:47:47Z,@ZiraZira-nx9hw,Siapa datang dri saluran Sandy? Saya,40
2024-08-09T12:47:42Z,@NovaishaAmmaraNajmi6C,Sandyy vibesnya beda bgtt pliss😍😍,2
2024-08-09T12:47:37Z,@violarahmawati-e3g,sandy kece bgttt,1
2024-08-09T12:47:34Z,@bataragamesstudio,Kok bisa sandy? Aku pgn jg donk😂,0
2024-08-09T12:47:29Z,@putrijanganmenangis3392,Sandyours hadir nonton Sandy,2
2024-08-09T12:47:28Z,@YayaRosse,Kaget banget pas Sandy bilang dari usia 12 Tahun udah nonton Nerrorist .,18
2024-08-09T12:47:22Z,@GhildaRaihanum,ORG PERTAMA YG DI LINDUNGIN SANDY KALO DI LIHATIN HANTU OFF COURSE REI 😭,0
2024-08-09T12:47:21Z,@anissanawangsari7320,trendingkan!,10
2024-08-09T12:47:19Z,@ysmn.23,pcr sandy ketik 1,0
2024-08-09T12:47:24Z,@ysmn.23,1,0
2024-08-09T12:47:09Z,@purnawati1166,Letss go,1
2024-08-09T12:46:53Z,@pearlkiranaa,Abis nonton coc eps 10 lanjut nonton nerror!!!,1
2024-08-09T12:46:44Z,@septyakirana,sandy disini gnteng bnget plsss,2
2024-08-09T12:46:39Z,@euissitisadiah8100,San❤,0
2024-08-09T12:46:38Z,@violarahmawati-e3g,"jdi inget kejadian aku sm temen aku abis hangout trs kita baliknya naik angkutan umum menjelang magrib gtu posisi di dlm angkutan umum 1 org ibu&quot; sampingan supir belakang aku sama 2 temenku, 1 ibu&quot; sama 1 laki&quot;, singkat cerita tiba&quot;angkutan umum yg kita naikin berhenti otomatis kita sbg penumpang saling tengok dong siapa yg mau turun dan disitu g ada yg mau turun tujuannya masi d depan, ibu&quot;paling belakang bersuara &quot;g ada yg mau turun ko bang, ko berenti? &quot; trss pa supir bilang tadi ada yg bilang &quot;kiri bang&quot; dan kompak semuanya dengerrr suara perempuan lembutt dan pelan bgt dan cuma aku doang yg ga denger d angkutan umum itu, eh pas kita sadar ternyata sebelah kiri itu pemakaman umum. 😌😌😌😌",113
2024-08-09T16:41:49Z,@ressa6425,@@violarahmawati-e3g jangan bawa bawa bapa ya kalau mau nulis harus pakai k dibelakang soalnya bapa di Kristen artinya Tuhan aka ayahnya Yesus jadi tolong lebih teliti lagi kalau mau komentar 😚,5
2024-08-09T16:48:12Z,@violarahmawati-e3g,"@@ressa6425 ud aku edit ka, tquu ya uda kasi tauuu akuu 🌸",3
2024-08-09T12:46:35Z,@puputpontoh2726,Habis nonton CoC pindah kesini ❤,0
2024-08-09T12:46:35Z,@dinaranggraeni9446,Weeeeeee sandyyyyy❤<br>Aaaaaaaaaa gtg bgttttt,0
2024-08-09T12:46:29Z,@peyykywaa,OMG SANDY? shik shak shok,0
2024-08-09T12:46:28Z,@faizaarh,omg sandyyy,0
2024-08-09T12:46:25Z,@anindyafara4955,Sayang sekali cerita aku tidak masuk 😂,0
2024-08-09T12:46:24Z,@tiarash2523,Yang nonton dari saluran sandi☝️,0
2024-08-09T12:46:21Z,@emmeliedaily7622,SANDY SANDY SANDYYYY,0
2024-08-09T12:46:19Z,@Ifyy_ver,"SANDYY DIBILANG MUNDURAN DIKITT JGGG, KELEWATAN GANTENGNY😭🤧👊",0
2024-08-09T12:46:15Z,@renjunnkiyowoo,sandy ganteng banget wow wow❤❤🎉,0
2024-08-09T12:46:15Z,@LeliZubaedah,halo aku sandyours dri  ch sandy,1
2024-08-09T12:46:13Z,@anissanawangsari7320,yeyy finally tayang! sandy,2
2024-08-09T12:46:12Z,@sexose3767,"nonton intro nya dulu, nanti pulang kerja baru nonton full nya",0
2024-08-09T12:46:01Z,@sabrinaaisha8301,Kesini gegara saluran sandyy,0
2024-08-09T12:45:49Z,@NabilaMaulida-g7d,Yg di tunggu²,0
2024-08-09T12:45:38Z,@cxdcazy,AHAHAHHA AKHIRNYA TURUNNNN❤❤❤❤,0
2024-08-09T12:45:36Z,@FilliaEngrasia,sapa aku pliss,0
2024-08-09T12:45:31Z,@faafifuu,SANDYYY 🔥🔥🔥,0
2024-08-09T12:45:27Z,@nadyasalbiyahcantika6998,Omg,0
2024-08-09T12:45:27Z,@fly_tnight6443,"Kak Nessie sama Kak Sandy betulan ga pernah liat orang kesurupan?? Kaget dikit sih, soalnya aku pas SMP sama SMA udah liat secara langsung orang kesurupan secara masal 😢😢",0
2024-08-09T12:45:25Z,@lofishi,YASSSSS SANDYYY ❤❤,1
2024-08-09T12:45:18Z,@renjunnkiyowoo,SANDYYYYYYYYYYYY❤❤❤❤❤❤❤,0
2024-08-09T12:45:18Z,@frecilliasinagalia8061,"Sandy with hitam-hitam, aura nya aur-auran❤",2
2024-08-09T12:45:12Z,@mnf345,berapa banyak SANDYOURS disini <br><br>👇👇👇,1
2024-08-09T12:48:20Z,@putrijanganmenangis3392,Hadir,0
2024-08-09T12:56:08Z,@royalT-ara,hadir,0
2024-08-09T12:45:12Z,@TheBunBun,hadir,0
2024-08-09T12:45:07Z,@user-hq2fq5ht1f,Waw sandy ganteng sekali,0
2024-08-09T12:45:00Z,@chelaa_,43 menit kelewat banyak aku,0
2024-08-09T12:44:57Z,@radenregina,"Ngomongin kesurupan masal. Dulu banget, pas SMP, sekolahku pernah kesurupan massal kak Ness dan hampir murid perempuan itu kebanyakan kena (Alhamdulillahnya aku engga) sampe ada beberapa tetua adat setempat dipanggil saking banyaknya yang kena dan kesurupan massal itu bukan cuman sehari, tapi selama seminggu, dan selama seminggu itu juga kita sering pulang cepet. Kira² jam² 9-10 udah dipulangin ke rumah, pun sampe masuk koran waktu itu wkwk. Yang masukin pun kebanyakan macem-macem kak, dan memang bukan satu jenis. Alasan bisa kesurupan massal kata tetua adat setempat sih karena pohon yang Deket mushalla ditebang. Soalnya pohon itu katanya udah lama banget di situ, bahkan sebelum ada sekolahku si pohon udah ada. Fyi, SMPku ini sebenernya di tengah pemukiman warga dan di depan jalan raya, tapi memang diapit hutan di belakang, samping sama depan dan di depan itu juga ada kuburan. Selain alasan itu SMPku memang dari dulu udah horor sih kak. Aku tiap lewat laboratorium itu ngga pernah ga merinding. Kek ada yang ngeliatin tapi di dalem kosong melompong gaada siapa².",124
2024-08-09T16:37:57Z,@ressa6425,@@radenregina pendongeng kurang handal,1
2024-08-09T22:05:32Z,@radenregina,@@ressa6425 karena lu ga ngalamin.,4
